,Date,MKTCap,Volume,Open_price,Close_price
1190,2017-10-16,"95,258,545,426","1,060,235,880","5,728","5,643"
1191,2017-10-15,"94,500,193,338","1,665,374,311","5,684","5,728"
1192,2017-10-14,"94,406,037,194","2,311,782,992","5,679","5,684"
1193,2017-10-13,"93,253,757,323","3,174,154,333","5,610","5,679"
1194,2017-10-12,"88,609,513,441","2,084,912,155","5,331","5,610"
1195,2017-10-11,"79,896,727,839","836,737,766","4,807","5,331"
1196,2017-10-10,"79,249,573,591","1,134,289,150","4,769","4,807"
1197,2017-10-09,"79,061,044,586","1,128,809,803","4,758","4,769"
1198,2017-10-08,"75,788,890,435","771,225,396","4,562","4,758"
1199,2017-10-07,"73,165,830,198","468,192,424","4,405","4,562"
1200,2017-10-06,"72,202,651,601","623,863,525","4,347","4,405"
1201,2017-10-05,"71,244,448,103","713,160,614","4,290","4,347"
1202,2017-10-04,"70,259,971,868","573,368,923","4,231","4,290"
1203,2017-10-03,"71,707,074,499","760,685,986","4,319","4,231"
1204,2017-10-02,"72,763,860,755","738,468,959","4,383","4,319"
1205,2017-10-01,"72,162,524,814","682,387,248","4,347","4,383"
1206,2017-09-30,"71,329,258,156","720,251,083","4,297","4,347"
1207,2017-09-29,"68,544,241,007","829,225,349","4,130","4,297"
1208,2017-09-28,"68,609,525,757","852,500,405","4,134","4,130"
1209,2017-09-27,"68,589,320,813","936,452,129","4,134","4,134"
1210,2017-09-26,"63,915,425,115","544,391,498","3,852","4,134"
1211,2017-09-25,"64,137,374,772","800,311,261","3,866","3,852"
1212,2017-09-24,"60,907,151,775","429,544,014","3,672","3,866"
1213,2017-09-23,"62,411,285,738","578,068,212","3,763","3,672"
1214,2017-09-22,"60,061,814,860","767,837,733","3,622","3,763"
1215,2017-09-21,"60,152,757,874","913,652,257","3,628","3,622"
1216,2017-09-20,"63,957,210,363","676,074,373","3,858","3,628"
1217,2017-09-19,"64,629,619,386","942,656,241","3,898","3,858"
1218,2017-09-18,"66,500,676,482","1,282,809,663","4,012","3,898"
1219,2017-09-17,"58,889,832,717","846,880,198","3,553","4,012"
1220,2017-09-16,"59,757,602,842","1,399,781,741","3,606","3,553"
1221,2017-09-15,"59,446,207,725","3,308,099,534","3,587","3,606"
1222,2017-09-14,"51,366,093,442","1,950,938,472","3,100","3,587"
1223,2017-09-13,"64,328,714,659","1,545,425,745","3,883","3,100"
1224,2017-09-12,"68,415,142,332","1,062,536,774","4,130","3,883"
1225,2017-09-11,"68,968,724,069","771,493,043","4,164","4,130"
1226,2017-09-10,"68,424,784,707","997,139,675","4,132","4,164"
1227,2017-09-09,"70,287,354,162","787,822,376","4,245","4,132"
1228,2017-09-08,"70,933,796,921","1,477,975,498","4,285","4,245"
1229,2017-09-07,"75,883,474,995","669,892,693","4,584","4,285"
1230,2017-09-06,"75,996,461,011","1,060,025,862","4,592","4,584"
1231,2017-09-05,"73,598,219,046","1,626,968,193","4,447","4,592"
1232,2017-09-04,"71,425,022,760","1,554,585,274","4,317","4,447"
1233,2017-09-03,"76,631,058,146","1,007,165,501","4,632","4,317"
1234,2017-09-02,"75,367,266,379","1,475,097,323","4,556","4,632"
1235,2017-09-01,"80,428,274,476","909,131,412","4,863","4,556"
1236,2017-08-31,"77,767,841,900","675,647,445","4,702","4,863"
1237,2017-08-30,"75,292,523,275","674,336,659","4,553","4,702"
1238,2017-08-29,"72,641,940,496","864,725,915","4,394","4,553"
1239,2017-08-28,"69,694,649,044","652,038,444","4,216","4,394"
1240,2017-08-27,"68,038,485,483","348,607,397","4,116","4,216"
1241,2017-08-26,"68,147,140,643","401,970,264","4,123","4,116"
1242,2017-08-25,"69,403,950,803","689,332,055","4,199","4,123"
1243,2017-08-24,"68,859,869,629","686,855,777","4,167","4,199"
1244,2017-08-23,"67,231,683,430","801,748,251","4,069","4,167"
1245,2017-08-22,"66,221,496,791","1,402,352,817","4,008","4,069"
1246,2017-08-21,"65,008,176,479","712,634,899","3,935","4,008"
1247,2017-08-20,"66,092,742,689","551,798,952","4,001","3,935"
1248,2017-08-19,"67,968,693,045","1,710,080,500","4,115","4,001"
1249,2017-08-18,"67,671,539,511","1,515,069,152","4,097","4,115"
1250,2017-08-17,"70,778,773,054","1,774,245,121","4,286","4,097"
1251,2017-08-16,"70,376,601,817","1,755,705,435","4,262","4,286"
1252,2017-08-15,"68,500,212,180","1,908,427,436","4,149","4,262"
1253,2017-08-14,"68,927,834,713","1,089,626,077","4,175","4,149"
1254,2017-08-13,"66,405,071,142","1,549,520,790","4,023","4,175"
1255,2017-08-12,"62,715,286,393","988,460,078","3,800","4,023"
1256,2017-08-11,"58,788,973,716","641,330,314","3,562","3,800"
1257,2017-08-10,"55,570,438,887","424,604,065","3,367","3,562"
1258,2017-08-09,"54,954,274,834","638,922,625","3,330","3,367"
1259,2017-08-08,"56,260,701,200","803,019,985","3,410","3,330"
1260,2017-08-07,"55,367,416,610","695,546,889","3,356","3,410"
1261,2017-08-06,"52,607,099,482","489,419,318","3,189","3,356"
1262,2017-08-05,"53,382,167,034","1,066,264,902","3,237","3,189"
1263,2017-08-04,"46,925,073,393","368,080,368","2,845","3,237"
1264,2017-08-03,"45,788,833,024","339,104,668","2,777","2,845"
1265,2017-08-02,"44,473,195,323","412,594,211","2,697","2,777"
1266,2017-08-01,"45,126,045,891","745,400,937","2,737","2,697"
1267,2017-07-31,"47,322,548,226","438,125,893","2,871","2,737"
1268,2017-07-30,"45,158,066,502","373,175,816","2,740","2,871"
1269,2017-07-29,"44,819,837,646","862,355,191","2,720","2,740"
1270,2017-07-28,"46,111,586,171","1,248,796,319","2,798","2,720"
1271,2017-07-27,"43,645,402,712","438,390,970","2,649","2,798"
1272,2017-07-26,"41,300,436,594","583,046,427","2,507","2,649"
1273,2017-07-25,"42,223,997,194","793,382,308","2,563","2,507"
1274,2017-07-24,"45,308,735,083","356,970,178","2,751","2,563"
1275,2017-07-23,"44,977,531,724","532,874,223","2,731","2,751"
1276,2017-07-22,"46,136,314,315","631,346,052","2,802","2,731"
1277,2017-07-21,"43,755,767,266","856,653,850","2,658","2,802"
1278,2017-07-20,"45,540,558,048","1,277,986,818","2,766","2,658"
1279,2017-07-19,"37,434,637,985","577,643,324","2,274","2,766"
1280,2017-07-18,"37,911,881,678","729,320,058","2,303","2,274"
1281,2017-07-17,"35,890,008,657","495,170,863","2,181","2,303"
1282,2017-07-16,"31,704,152,053","480,771,848","1,927","2,181"
1283,2017-07-15,"33,447,052,810","463,942,211","2,033","1,927"
1284,2017-07-14,"36,658,380,772","320,113,442","2,228","2,033"
1285,2017-07-13,"38,884,514,157","233,041,528","2,364","2,228"
1286,2017-07-12,"39,258,160,521","314,834,433","2,387","2,364"
1287,2017-07-11,"38,703,498,121","420,715,282","2,353","2,387"
1288,2017-07-10,"38,856,285,255","387,541,497","2,363","2,353"
1289,2017-07-09,"41,409,824,820","117,876,421","2,519","2,363"
1290,2017-07-08,"42,128,232,902","178,182,802","2,563","2,519"
1291,2017-07-07,"41,236,052,947","260,711,001","2,509","2,563"
1292,2017-07-06,"42,931,269,844","175,365,965","2,612","2,509"
1293,2017-07-05,"42,836,970,322","238,310,796","2,607","2,612"
1294,2017-07-04,"42,894,251,457","274,900,591","2,611","2,607"
1295,2017-07-03,"42,326,047,726","304,599,470","2,576","2,611"
1296,2017-07-02,"41,365,191,379","226,784,229","2,518","2,576"
1297,2017-07-01,"40,066,457,532","207,555,417","2,439","2,518"
1298,2017-06-30,"40,897,674,122","210,111,038","2,490","2,439"
1299,2017-06-29,"42,057,301,540","239,853,091","2,561","2,490"
1300,2017-06-28,"42,279,511,903","351,206,318","2,575","2,561"
1301,2017-06-27,"41,550,828,141","518,735,269","2,531","2,575"
1302,2017-06-26,"40,837,922,140","540,038,332","2,488","2,531"
1303,2017-06-25,"42,781,394,179","320,081,172","2,606","2,488"
1304,2017-06-24,"42,966,679,004","314,564,253","2,618","2,606"
1305,2017-06-23,"44,920,255,723","187,781,433","2,737","2,618"
1306,2017-06-22,"44,703,988,751","273,815,444","2,724","2,737"
1307,2017-06-21,"44,569,583,132","447,106,676","2,717","2,724"
1308,2017-06-20,"45,561,980,142","461,719,562","2,777","2,717"
1309,2017-06-19,"42,971,547,871","307,738,405","2,620","2,777"
1310,2017-06-18,"42,262,755,912","320,439,363","2,577","2,620"
1311,2017-06-17,"44,001,982,614","386,716,359","2,683","2,577"
1312,2017-06-16,"41,213,920,650","404,682,135","2,513","2,683"
1313,2017-06-15,"40,072,859,209","845,674,828","2,444","2,513"
1314,2017-06-14,"41,033,780,986","565,476,422","2,503","2,444"
1315,2017-06-13,"44,844,697,933","410,084,484","2,736","2,503"
1316,2017-06-12,"44,267,424,095","792,436,485","2,701","2,736"
1317,2017-06-11,"49,382,412,955","350,197,483","3,013","2,701"
1318,2017-06-10,"48,127,389,932","354,694,237","2,937","3,013"
1319,2017-06-09,"46,149,913,864","393,210,045","2,817","2,937"
1320,2017-06-08,"46,261,410,001","580,940,070","2,824","2,817"
1321,2017-06-07,"44,484,425,844","717,931,661","2,716","2,824"
1322,2017-06-06,"47,547,556,371","1,211,604,496","2,903","2,716"
1323,2017-06-05,"44,563,721,217","334,411,830","2,721","2,903"
1324,2017-06-04,"41,854,068,528","254,469,614","2,556","2,721"
1325,2017-06-03,"41,949,676,689","304,803,966","2,562","2,556"
1326,2017-06-02,"41,152,717,324","292,795,887","2,514","2,562"
1327,2017-06-01,"39,868,442,922","438,586,634","2,436","2,514"
1328,2017-05-31,"38,113,024,210","416,350,459","2,329","2,436"
1329,2017-05-30,"35,466,825,282","335,746,191","2,167","2,329"
1330,2017-05-29,"37,402,630,788","312,368,212","2,286","2,167"
1331,2017-05-28,"36,305,932,628","401,864,331","2,219","2,286"
1332,2017-05-27,"34,066,387,967","683,119,789","2,082","2,219"
1333,2017-05-26,"36,997,900,173","716,011,544","2,262","2,082"
1334,2017-05-25,"38,704,024,228","889,791,512","2,366","2,262"
1335,2017-05-24,"40,025,140,034","555,024,433","2,448","2,366"
1336,2017-05-23,"37,479,380,943","389,402,024","2,292","2,448"
1337,2017-05-22,"34,479,453,631","580,030,833","2,109","2,292"
1338,2017-05-21,"33,568,054,937","264,478,154","2,053","2,109"
1339,2017-05-20,"33,393,518,555","274,198,303","2,043","2,053"
1340,2017-05-19,"32,237,082,949","279,848,678","1,972","2,043"
1341,2017-05-18,"30,868,475,119","230,137,779","1,889","1,972"
1342,2017-05-17,"29,477,763,647","271,656,160","1,804","1,889"
1343,2017-05-16,"28,034,610,161","218,205,146","1,716","1,804"
1344,2017-05-15,"27,702,000,822","231,039,670","1,696","1,716"
1345,2017-05-14,"28,867,391,788","124,978,733","1,767","1,696"
1346,2017-05-13,"28,602,793,980","246,696,637","1,751","1,767"
1347,2017-05-12,"27,767,470,034","248,020,430","1,700","1,751"
1348,2017-05-11,"29,527,250,348","313,353,160","1,808","1,700"
1349,2017-05-10,"28,521,047,691","288,565,639","1,747","1,808"
1350,2017-05-09,"27,748,404,857","383,922,543","1,700","1,747"
1351,2017-05-08,"26,655,087,386","276,144,905","1,633","1,700"
1352,2017-05-07,"25,419,561,547","149,859,388","1,557","1,633"
1353,2017-05-06,"25,252,078,564","135,507,234","1,547","1,557"
1354,2017-05-05,"24,567,395,211","324,314,593","1,506","1,547"
1355,2017-05-04,"24,455,911,024","335,017,413","1,499","1,506"
1356,2017-05-03,"24,231,937,589","206,154,589","1,485","1,499"
1357,2017-05-02,"23,518,941,608","189,160,670","1,442","1,485"
1358,2017-05-01,"22,964,730,936","217,759,984","1,408","1,442"
1359,2017-04-30,"22,007,601,315","86,247,239","1,349","1,408"
1360,2017-04-29,"21,643,161,383","86,320,647","1,327","1,349"
1361,2017-04-28,"21,534,600,390","161,417,797","1,321","1,327"
1362,2017-04-27,"21,697,132,034","134,993,633","1,331","1,321"
1363,2017-04-26,"20,977,699,423","121,914,931","1,287","1,331"
1364,2017-04-25,"20,579,834,197","93,017,241","1,263","1,287"
1365,2017-04-24,"20,364,256,791","70,514,448","1,249","1,263"
1366,2017-04-23,"20,327,793,188","84,420,564","1,247","1,249"
1367,2017-04-22,"20,355,249,795","84,061,247","1,249","1,247"
1368,2017-04-21,"20,439,557,227","91,517,341","1,254","1,249"
1369,2017-04-20,"20,419,371,473","112,476,256","1,253","1,254"
1370,2017-04-19,"19,958,292,471","71,343,830","1,225","1,253"
1371,2017-04-18,"19,823,480,859","85,025,814","1,217","1,225"
1372,2017-04-17,"19,618,884,440","83,379,623","1,205","1,217"
1373,2017-04-16,"19,310,204,918","36,294,382","1,186","1,205"
1374,2017-04-15,"19,210,567,707","53,325,277","1,180","1,186"
1375,2017-04-14,"19,263,144,685","92,892,228","1,183","1,180"
1376,2017-04-13,"19,106,860,359","131,395,672","1,174","1,183"
1377,2017-04-12,"19,822,303,422","83,573,377","1,218","1,174"
1378,2017-04-11,"19,955,556,307","78,899,689","1,226","1,218"
1379,2017-04-10,"19,691,023,825","76,050,218","1,210","1,226"
1380,2017-04-09,"19,316,186,631","41,151,426","1,187","1,210"
1381,2017-04-08,"19,227,110,120","43,899,666","1,182","1,187"
1382,2017-04-07,"19,347,052,264","90,840,184","1,189","1,182"
1383,2017-04-06,"19,416,796,070","128,309,277","1,194","1,189"
1384,2017-04-05,"18,408,732,920","87,439,620","1,132","1,194"
1385,2017-04-04,"18,539,058,630","108,222,974","1,140","1,132"
1386,2017-04-03,"18,517,903,140","131,765,236","1,139","1,140"
1387,2017-04-01,"17,634,831,647","87,750,427","1,085","1,098"
1388,2017-03-31,"17,519,577,833","133,287,124","1,078","1,085"
1389,2017-03-30,"16,757,840,044","102,438,850","1,031","1,078"
1390,2017-03-29,"16,871,375,654","121,169,066","1,038","1,031"
1391,2017-03-28,"16,968,792,613","127,643,560","1,044","1,038"
1392,2017-03-27,"16,932,388,063","138,288,339","1,042","1,044"
1393,2017-03-26,"15,499,531,724","130,490,540",954.48,"1,042"
1394,2017-03-25,"15,672,767,506","190,451,071",965.27,954.48
1395,2017-03-24,"15,261,293,153","161,801,850",940.02,965.27
1396,2017-03-23,"16,705,852,354","82,048,832","1,029",940.02
1397,2017-03-22,"16,877,645,842","188,848,065","1,039","1,029"
1398,2017-03-21,"18,058,074,337","150,015,665","1,112","1,039"
1399,2017-03-20,"16,816,818,648","101,975,751","1,036","1,112"
1400,2017-03-19,"16,606,689,806","177,388,243","1,023","1,036"
1401,2017-03-18,"15,606,390,507","342,885,275",961.96,"1,023"
1402,2017-03-17,"17,423,426,593","283,988,948","1,074",961.96
1403,2017-03-16,"19,743,578,283","137,592,935","1,217","1,074"
1404,2017-03-15,"20,409,261,729","72,763,975","1,258","1,217"
1405,2017-03-14,"20,214,039,432","86,807,305","1,246","1,258"
1406,2017-03-13,"20,158,188,044","131,403,644","1,243","1,246"
1407,2017-03-12,"19,950,023,304","104,613,431","1,230","1,243"
1408,2017-03-11,"19,147,525,541","169,071,413","1,181","1,230"
1409,2017-03-10,"17,829,356,646","417,086,883","1,100","1,181"
1410,2017-03-09,"19,305,673,114","149,501,332","1,191","1,100"
1411,2017-03-08,"18,629,281,762","248,575,333","1,149","1,191"
1412,2017-03-07,"19,978,921,138","213,974,225","1,233","1,149"
1413,2017-03-06,"20,753,062,038","65,232,265","1,280","1,233"
1414,2017-03-05,"20,673,857,896","62,090,178","1,276","1,280"
1415,2017-03-04,"20,551,257,964","121,628,868","1,268","1,276"
1416,2017-03-03,"20,884,867,166","152,484,577","1,289","1,268"
1417,2017-03-02,"20,437,807,787","174,318,245","1,262","1,289"
1418,2017-03-01,"19,875,003,127","105,587,215","1,227","1,262"
1419,2017-02-28,"19,271,383,899","139,855,222","1,190","1,227"
1420,2017-02-27,"19,314,424,735","87,503,105","1,193","1,190"
1421,2017-02-26,"19,110,682,514","89,353,607","1,180","1,193"
1422,2017-02-25,"18,601,876,715","118,187,068","1,149","1,180"
1423,2017-02-24,"19,108,706,913","303,444,815","1,180","1,149"
1424,2017-02-23,"19,176,691,563","132,273,779","1,185","1,180"
1425,2017-02-22,"18,168,250,822","99,272,533","1,123","1,185"
1426,2017-02-21,"18,202,277,765","157,173,668","1,125","1,123"
1427,2017-02-20,"17,500,458,952","55,971,657","1,082","1,125"
1428,2017-02-19,"17,037,979,882","37,478,367","1,053","1,082"
1429,2017-02-18,"17,118,312,230","55,001,149","1,058","1,053"
1430,2017-02-17,"17,083,619,844","93,994,063","1,056","1,058"
1431,2017-02-16,"16,731,535,007","66,797,083","1,034","1,056"
1432,2017-02-15,"16,308,969,767","38,397,960","1,008","1,034"
1433,2017-02-14,"16,326,912,556","79,285,702","1,010","1,008"
1434,2017-02-13,"16,098,583,565","75,754,127",996.10,"1,010"
1435,2017-02-12,"16,167,938,834","36,448,049","1,000",996.10
1436,2017-02-11,"16,334,579,163","61,189,139","1,010","1,000"
1437,2017-02-10,"16,028,562,068","155,061,227",992.11,"1,010"
1438,2017-02-09,"15,858,560,741","333,977,588",981.70,992.11
1439,2017-02-08,"17,045,265,644","164,316,931","1,055",981.70
1440,2017-02-07,"16,981,015,238","89,525,305","1,051","1,055"
1441,2017-02-06,"16,544,150,319","73,413,587","1,024","1,051"
1442,2017-02-05,"16,420,090,078","75,284,571","1,016","1,024"
1443,2017-02-04,"16,687,723,783","99,014,097","1,033","1,016"
1444,2017-02-03,"16,392,262,891","138,411,478","1,015","1,033"
1445,2017-02-02,"16,276,789,220","93,269,627","1,008","1,015"
1446,2017-02-01,"15,922,459,702","92,784,082",986.57,"1,008"
1447,2017-01-31,"15,624,634,422","101,775,253",968.27,986.57
1448,2017-01-30,"14,860,100,040","30,166,025",920.99,968.27
1449,2017-01-29,"14,747,986,190","20,288,321",914.14,920.99
1450,2017-01-28,"14,844,529,150","21,882,209",920.25,914.14
1451,2017-01-27,"14,811,184,893","49,029,317",918.29,920.25
1452,2017-01-26,"14,762,033,604","58,349,367",915.36,918.29
1453,2017-01-25,"14,407,365,094","381,951,426",893.47,915.36
1454,2017-01-24,"14,281,760,610","378,666,163",885.79,893.47
1455,2017-01-23,"14,814,052,398","467,022,883",918.91,885.79
1456,2017-01-22,"14,810,403,902","830,201,798",918.78,918.91
1457,2017-01-21,"14,822,821,175","683,491,208",919.68,918.78
1458,2017-01-20,"14,366,002,978","613,796,288",891.46,919.68
1459,2017-01-19,"14,451,431,614","875,858,520",896.89,891.46
1460,2017-01-18,"14,079,682,756","1,147,970,282",873.93,896.89
1461,2017-01-17,"14,564,800,038","1,316,827,457",904.15,873.93
1462,2017-01-16,"13,341,392,032","831,361,488",828.31,904.15
1463,2017-01-15,"13,236,623,006","923,896,735",821.91,828.31
1464,2017-01-14,"13,169,067,954","1,204,479,772",817.83,821.91
1465,2017-01-13,"13,274,790,986","1,860,269,657",824.50,817.83
1466,2017-01-12,"12,869,633,173","3,344,901,198",799.43,824.50
1467,2017-01-11,"12,624,083,565","5,258,603,516",784.28,799.43
1468,2017-01-10,"14,577,733,898","3,216,810,929",905.76,784.28
1469,2017-01-09,"14,513,519,375","4,072,687,735",901.88,905.76
1470,2017-01-08,"14,611,836,820","4,735,054,808",908.09,901.88
1471,2017-01-07,"14,481,153,594","7,496,626,398",900.08,908.09
1472,2017-01-06,"14,382,278,477","10,713,248,032",894.03,900.08
1473,2017-01-05,"15,934,886,737","12,102,750,397",990.67,894.03
1474,2017-01-04,"18,187,664,240","8,705,359,110","1,130",990.67
1475,2017-01-03,"16,652,715,383","4,399,421,327","1,035","1,130"
1476,2017-01-02,"16,387,926,825","4,444,828,109","1,019","1,035"
1477,2017-01-01,"16,045,986,193","3,470,830,330",998.05,"1,019"
1478,2016-12-31,"15,537,921,941","3,381,572,989",966.57,998.05
1479,2016-12-30,"15,445,427,988","4,380,999,912",960.93,966.57
1480,2016-12-29,"15,617,018,873","3,796,961,161",971.72,960.93
1481,2016-12-28,"15,702,309,527","4,906,008,702",977.14,971.72
1482,2016-12-27,"14,928,671,402","4,597,863,955",929.12,977.14
1483,2016-12-26,"14,501,002,034","4,809,313,198",902.61,929.12
1484,2016-12-25,"14,366,519,915","4,022,250,326",894.34,902.61
1485,2016-12-24,"14,322,006,704","4,642,138,992",891.68,894.34
1486,2016-12-23,"14,728,698,438","5,647,399,306",917.10,891.68
1487,2016-12-22,"13,799,864,747","7,952,522,425",859.37,917.10
1488,2016-12-21,"13,272,429,705","6,050,784,066",826.62,859.37
1489,2016-12-20,"12,838,925,681","1,894,271,980",799.72,826.62
1490,2016-12-19,"12,683,371,140","1,102,832,367",790.12,799.72
1491,2016-12-18,"12,654,965,391","1,469,513,205",788.44,790.12
1492,2016-12-17,"12,660,596,388","1,759,607,152",788.88,788.44
1493,2016-12-16,"12,538,210,372","1,764,681,181",781.34,788.88
1494,2016-12-15,"12,444,351,602","1,345,904,094",775.57,781.34
1495,2016-12-14,"12,444,714,534","1,558,761,071",775.89,775.57
1496,2016-12-13,"12,484,153,824","2,821,130,580",778.22,775.89
1497,2016-12-12,"12,485,927,227","6,313,690,794",778.43,778.22
1498,2016-12-11,"12,320,826,025","5,508,375,144",768.23,778.43
1499,2016-12-10,"12,397,466,678","6,551,233,316",773.13,768.23
1500,2016-12-09,"12,343,519,928","3,111,825,855",769.84,773.13
1501,2016-12-08,"12,323,570,552","2,683,311,953",768.67,769.84
1502,2016-12-07,"12,245,767,527","2,603,948,961",763.91,768.67
1503,2016-12-06,"12,160,418,227","3,256,985,152",758.69,763.91
1504,2016-12-05,"12,055,567,494","3,552,862,905",752.24,758.69
1505,2016-12-04,"12,280,532,758","3,517,012,112",766.37,752.24
1506,2016-12-03,"12,254,501,750","2,869,024,714",764.83,766.37
1507,2016-12-02,"12,354,385,552","4,613,958,358",771.17,764.83
1508,2016-12-01,"12,062,849,170","5,522,487,160",753.06,771.17
1509,2016-11-30,"11,890,119,633","4,489,070,915",742.36,753.06
1510,2016-11-29,"11,719,891,046","1,904,325,476",731.81,742.36
1511,2016-11-28,"11,719,038,708","2,451,726,074",731.84,731.81
1512,2016-11-27,"11,652,161,720","2,688,074,106",727.76,731.84
1513,2016-11-26,"11,730,463,633","2,391,921,659",732.73,727.76
1514,2016-11-25,"11,816,670,435","2,481,664,642",738.20,732.73
1515,2016-11-24,"11,791,975,961","3,798,900,330",736.75,738.20
1516,2016-11-23,"11,861,151,745","3,775,381,683",741.17,736.75
1517,2016-11-22,"11,971,109,864","3,267,220,914",748.12,741.17
1518,2016-11-21,"11,783,996,775","3,192,815,797",736.50,748.12
1519,2016-11-20,"11,652,611,522","5,039,283,040",728.37,736.50
1520,2016-11-19,"12,003,962,099","3,235,133,019",750.41,728.37
1521,2016-11-18,"11,970,910,273","3,987,706,065",748.43,750.41
1522,2016-11-17,"11,810,455,254","5,475,859,343",738.48,748.43
1523,2016-11-16,"11,847,684,539","9,936,150,861",740.90,738.48
1524,2016-11-15,"11,386,521,351","7,530,105,089",712.16,740.90
1525,2016-11-14,"11,279,469,101","5,335,752,435",705.55,712.16
1526,2016-11-13,"11,220,193,118","3,720,281,493",702.35,705.55
1527,2016-11-12,"11,241,603,256","6,291,883,754",703.76,702.35
1528,2016-11-11,"11,429,941,440","3,576,474,208",715.64,703.76
1529,2016-11-10,"11,389,753,142","3,237,455,966",713.21,715.64
1530,2016-11-09,"11,515,479,618","4,364,284,008",721.18,713.21
1531,2016-11-08,"11,318,680,822","3,071,821,253",708.94,721.18
1532,2016-11-07,"11,271,922,276","3,299,753,094",706.09,708.94
1533,2016-11-06,"11,367,022,668","2,676,516,224",712.13,706.09
1534,2016-11-05,"11,236,368,065","2,146,200,088",704.02,712.13
1535,2016-11-04,"11,204,614,010","5,929,334,121",702.11,704.02
1536,2016-11-03,"10,947,521,328","10,469,111,039",686.06,702.11
1537,2016-11-02,"11,713,747,882","4,549,460,043",734.16,686.06
1538,2016-11-01,"11,633,474,056","5,882,440,879",729.20,734.16
1539,2016-10-31,"11,143,032,476","6,861,251,336",698.58,729.20
1540,2016-10-30,"11,121,149,987","5,824,289,996",697.28,698.58
1541,2016-10-29,"11,409,389,607","6,838,400,543",715.41,697.28
1542,2016-10-28,"10,963,463,345","5,069,538,566",687.56,715.41
1543,2016-10-27,"10,896,021,892","5,041,475,157",683.37,687.56
1544,2016-10-26,"10,735,427,841","4,850,797,703",673.42,683.37
1545,2016-10-25,"10,403,520,542","2,499,429,907",652.63,673.42
1546,2016-10-24,"10,340,849,545","3,212,766,801",648.77,652.63
1547,2016-10-23,"10,353,442,543","3,643,525,163",649.63,648.77
1548,2016-10-22,"10,391,486,424","3,522,949,283",652.09,649.63
1549,2016-10-21,"10,033,936,840","1,283,400,177",629.72,652.09
1550,2016-10-20,"10,013,934,082","1,803,186,001",628.54,629.72
1551,2016-10-19,"10,011,295,943","1,955,775,380",628.44,628.54
1552,2016-10-18,"10,122,263,522","2,024,277,148",635.47,628.44
1553,2016-10-17,"10,153,229,676","1,187,159,913",637.48,635.47
1554,2016-10-16,"10,195,309,967","1,454,057,375",640.19,637.48
1555,2016-10-15,"10,146,912,931","1,644,480,562",637.21,640.19
1556,2016-10-14,"10,161,283,203","1,671,558,094",638.18,637.21
1557,2016-10-13,"10,103,624,254","2,099,764,691",634.62,638.18
1558,2016-10-12,"10,118,464,866","2,475,619,341",635.62,634.62
1559,2016-10-11,"10,198,278,180","2,996,984,110",640.70,635.62
1560,2016-10-10,"9,777,010,536","1,274,169,413",614.31,640.70
1561,2016-10-09,"9,781,273,121","901,840,112",614.62,614.31
1562,2016-10-08,"9,810,492,981","793,016,114",616.53,614.62
1563,2016-10-07,"9,804,216,114","1,104,537,956",616.22,616.53
1564,2016-10-06,"9,719,787,550","714,618,920",610.98,616.22
1565,2016-10-05,"9,729,061,309","915,039,146",611.64,610.98
1566,2016-10-04,"9,689,785,072","817,050,996",609.24,611.64
1567,2016-10-03,"9,731,860,021","767,820,467",611.96,609.24
1568,2016-10-02,"9,705,298,189","1,018,352,267",610.36,611.96
1569,2016-10-01,"9,763,087,935","1,673,872,374",614.06,610.36
1570,2016-09-30,"9,669,703,048","1,177,411,408",608.26,614.06
1571,2016-09-29,"9,611,116,960","1,291,135,796",604.64,608.26
1572,2016-09-28,"9,592,874,199","1,023,325,385",603.55,604.64
1573,2016-09-27,"9,602,128,428","1,448,434,854",604.21,603.55
1574,2016-09-26,"9,630,957,512","1,917,754,354",606.10,604.21
1575,2016-09-25,"9,522,044,920","1,074,112,053",599.31,606.10
1576,2016-09-24,"9,551,877,467","1,136,053,862",601.27,599.31
1577,2016-09-23,"9,560,527,882","1,471,656,057",601.89,601.27
1578,2016-09-22,"9,449,414,102","994,983,745",594.96,601.89
1579,2016-09-21,"9,462,412,680","1,589,139,471",595.84,594.96
1580,2016-09-20,"9,650,615,110","953,214,316",607.77,595.84
1581,2016-09-19,"9,663,034,352","1,272,958,790",608.62,607.77
1582,2016-09-18,"9,664,864,143","1,306,045,902",608.80,608.62
1583,2016-09-17,"9,609,021,664","531,090,440",605.34,608.80
1584,2016-09-16,"9,627,042,762","546,585,886",606.55,605.34
1585,2016-09-15,"9,610,607,639","549,080,255",605.58,606.55
1586,2016-09-14,"9,654,573,080","619,105,286",608.43,605.58
1587,2016-09-13,"9,625,199,431","699,782,155",606.65,608.43
1588,2016-09-12,"9,611,117,069","973,866,199",605.83,606.65
1589,2016-09-11,"9,601,743,135","1,228,662,231",605.32,605.83
1590,2016-09-10,"9,881,939,361","586,796,233",623.06,605.32
1591,2016-09-09,"9,862,631,721","850,137,525",621.91,623.06
1592,2016-09-08,"9,917,920,560","1,600,702,239",625.47,621.91
1593,2016-09-07,"9,740,198,080","597,124,133",614.33,625.47
1594,2016-09-06,"9,681,336,387","560,341,027",610.68,614.33
1595,2016-09-05,"9,616,262,727","618,185,193",606.64,610.68
